,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,zone
33,374610,"Cozy studio ,WIFI,kitchen and bath!",1884566,Federico,,Santo Stefano,44.491279999999996,11.35617,Entire home/apt,51,2,78,2019-12-28,0.9,4,345,Irnerio
34,376826,"Nice, Loft in the historic center",1877146,Giulio,,Porto - Saragozza,44.49564,11.33601,Entire home/apt,90,2,198,2019-09-22,2.03,5,317,Marconi
35,383256,Apartment Open Space on two floor!,1884566,Federico,,Porto - Saragozza,44.50103,11.34218,Entire home/apt,75,2,161,2020-02-21,1.64,4,188,Marconi
36,411523,Melograno's house downtown Bologna,2048622,Irene,,Santo Stefano,44.4931,11.35442,Entire home/apt,80,3,96,2020-01-03,1.15,3,314,Irnerio
37,434123,La valigia italiana,2157833,Grazia,,Santo Stefano,44.48532,11.36928,Private room,30,1,90,2019-11-19,0.92,1,179,S. Vitale
38,434796,"BELLA RESINA,zona FIERA tangenziale",2160085,Claudia,,San Donato - San Vitale,44.52134,11.381730000000001,Private room,100,2,11,2018-09-27,0.12,1,306,San Donato
39,442819,apartment near down town,2200704,Gianmassimo,,Porto - Saragozza,44.496140000000004,11.31751,Private room,40,1,113,2020-02-16,1.18,1,89,Costa Saragozza
40,496906,charming studio in the old town,2453897,Alessandro,,Porto - Saragozza,44.490320000000004,11.337489999999999,Entire home/apt,70,2,4,2019-07-21,0.06,2,273,Malpighi
41,510771,"BOLOGNA CITY, NEAR FAIR AND AIRPORT",2516628,Coach Maurizio Salamina,,Borgo Panigale - Reno,44.49596,11.2911,Private room,100,1,52,2016-01-02,0.56,1,123,Barca
42,524880,Petronio's house in the heart of Bo,2048622,Irene,,Santo Stefano,44.48855,11.35387,Entire home/apt,49,3,121,2020-01-02,1.28,3,358,Galvani
43,531700,"Downtotown ♥ 2Torri♥Cozy restaurants, museum",2613427,Caterina,,Santo Stefano,44.494409999999995,11.349639999999999,Entire home/apt,52,2,325,2020-02-26,3.48,1,292,Irnerio
44,556818,A nice flat in the heart of thcity,612927,Angiolo,,Santo Stefano,44.49723,11.347010000000001,Entire home/apt,120,2,87,2020-01-03,1.0,1,256,Irnerio
45,570880,sweet loft in bologna's heart,123920,Giorgio,,Porto - Saragozza,44.49147,11.33661,Entire home/apt,100,2,64,2019-11-16,0.68,1,357,Malpighi
46,659045,wonderful apartment near the center,2453897,Alessandro,,Porto - Saragozza,44.49961,11.31763,Entire home/apt,60,2,4,2019-05-19,0.05,2,273,Saffi
47,670610,Easy Bologna for all seasons,3315552,Federica,,Porto - Saragozza,44.503609999999995,11.33204,Entire home/apt,45,3,38,2020-01-03,0.42,1,363,Saffi
48,670725,Camera singola e bagno accogliente ,3398944,Enzo,,Savena,44.469879999999996,11.37673,Private room,75,1,2,2018-10-07,0.02,2,365,S. Ruffillo
49,678013,CasaSimo-Appartamento su 2 livelli,12992655,Simo,,San Donato - San Vitale,44.49647,11.36231,Entire home/apt,65,2,27,2019-06-26,0.29,1,341,S. Vitale
50,684271,Ca 'de' Fiori self catering apartm.,3488947,Cristina,,Navile,44.515409999999996,11.34628,Entire home/apt,110,2,4,2018-11-11,0.07,1,335,Bolognina
51,690226,Bologna on the roof,2048622,Irene,,Santo Stefano,44.49069,11.3518,Entire home/apt,100,3,62,2020-01-31,0.67,3,363,Galvani
52,708145,A little nest in Bologna,3641392,A Casa Fuori Casa Di Stefano & Cinz,,Borgo Panigale - Reno,44.50815,11.295630000000001,Entire home/apt,1200,2,32,2018-03-19,0.37,1,304,S. Viola
53,715819,Bright and elegant big apartment,3688693,Nic&Giovi,,Santo Stefano,44.473490000000005,11.36903,Entire home/apt,80,2,86,2020-01-06,0.96,1,199,Murri
54,724304,Bologna cities and universities,3026417,Michela,,Santo Stefano,44.49325,11.351189999999999,Entire home/apt,110,2,44,2019-09-27,0.5,1,365,Irnerio
55,724499,Cozy single room in historic centre,184487,Carlo,,Santo Stefano,44.486979999999996,11.348939999999999,Private room,40,1,33,2020-02-29,0.38,5,365,Galvani
56,728099,Large tavernetta 7 minutes from Bologna,2047280,Gabriele,,Borgo Panigale - Reno,44.515859999999996,11.28225,Entire home/apt,38,2,147,2020-01-26,1.6,3,358,Borgo Panigale
57,732204,V4 - BOLOGNA AT HEART,1647751,Claudia,,Porto - Saragozza,44.498290000000004,11.34302,Private room,42,1,379,2020-02-21,4.46,1,266,Marconi
58,742415,"IN FIERA 5: large,in the face fair",3858191,Ennio,,San Donato - San Vitale,44.506190000000004,11.36288,Entire home/apt,165,1,32,2020-01-02,0.43,3,308,San Donato
59,749324,Quiet Studio in Old Town,1877146,Giulio,,Porto - Saragozza,44.49561,11.3361,Entire home/apt,68,2,332,2020-03-08,3.63,5,1,Marconi
60,766048,La migliore vista della città.,4039523,Riccardo,,Santo Stefano,44.49924,11.34543,Entire home/apt,85,6,211,2020-03-01,2.44,1,80,Irnerio
61,793706,Miniappartamento in Tavernetta,4181174,Flavia,,Santo Stefano,44.48753,11.34114,Entire home/apt,35,3,337,2019-10-31,3.78,1,284,Galvani
62,795585,Strada Maggiore Trentasette Studio,4190791,Samantha,,Santo Stefano,44.49265,11.352160000000001,Entire home/apt,100,2,9,2015-11-22,0.1,1,2,Irnerio
63,804596,A quiet Place to stay,4235069,Elena,,Porto - Saragozza,44.49824,11.33956,Entire home/apt,60,2,191,2020-01-02,2.14,2,180,Marconi
64,813260,Very cosy bedroom in a flat in a beatiful side,4129542,Neva,,Santo Stefano,44.47918,11.35856,Entire home/apt,120,1,3,2013-03-28,0.03,1,365,Murri
65,823379,Zer051 Apartment Dossetti,4322997,Elena,,Navile,44.5132,11.356630000000001,Entire home/apt,70,1,54,2019-05-19,0.62,6,359,Bolognina
66,838885,Very good Double room with private Bathroom -,4350204,Marco,,Porto - Saragozza,44.49205,11.31838,Private room,30,2,3,2019-04-02,0.1,1,168,Costa Saragozza
67,840951,Attic in historical center in Bolog,4170880,Laura,,Porto - Saragozza,44.49442,11.331760000000001,Entire home/apt,83,2,108,2020-01-31,1.22,1,343,Malpighi
68,842573,Artist's house,4399085,Anna,,Santo Stefano,44.48749,11.3487,Entire home/apt,65,5,44,2019-06-09,0.52,1,178,Galvani
69,859833,large room to let in Bologna,2865895,Daniele,,San Donato - San Vitale,44.49776,11.370989999999999,Private room,50,5,2,2013-09-27,0.02,2,365,San Donato
70,875210,"New STUDIO/LOFT in Fiera, WIFI !!",4209521,Emma,,San Donato - San Vitale,44.50659,11.3677,Entire home/apt,59,3,43,2018-09-15,0.49,1,298,San Donato
71,884148,APOSA FLAT / CITY CENTER - BO,4664996,Sandra,,Santo Stefano,44.49945,11.34566,Entire home/apt,50,1,635,2020-02-23,7.28,5,248,Irnerio
72,892817,"DOUBLE ROOM, PRIVATE BATH BOLOGNA MINIMUM 2 PEOPLE",4747696,Lella,,Porto - Saragozza,44.49064,11.33281,Private room,50,1,7,2018-10-05,0.26,4,254,Malpighi
73,892847,flat 3 rooms 3 bath bologna for you,4747696,Lella,,Porto - Saragozza,44.49165,11.33162,Entire home/apt,95,2,11,2019-05-13,0.24,4,82,Malpighi
74,895034,Family friendly place with parking!,2717396,Emily,,Santo Stefano,44.47455,11.37133,Entire home/apt,61,1,97,2020-01-01,1.12,1,242,Murri
75,909385,Appartamento per soggiorni brevi,805148,Lara,,Navile,44.520540000000004,11.32067,Entire home/apt,46,3,2,2013-10-10,0.02,1,364,Lame
76,915905,Prestigious loft in central Bologna,4916370,Paola,,Santo Stefano,44.48814,11.3491,Entire home/apt,160,2,27,2019-10-07,0.31,1,209,Galvani
77,935973,"Little Cottage, charme in Bologna!",5050571,Clara,,Santo Stefano,44.489059999999995,11.36393,Entire home/apt,95,3,142,2020-01-03,1.63,1,324,S. Vitale
78,944794,PrettyJewelAttic in Typical Village,3715410,Katia,,Borgo Panigale - Reno,44.51419,11.2841,Entire home/apt,40,2,139,2019-09-20,1.61,1,242,Borgo Panigale
79,952460,Apartment in the historical center,4928901,Anna E Elena,,Santo Stefano,44.486940000000004,11.34884,Entire home/apt,70,2,171,2020-01-20,1.98,1,178,Galvani
80,961864,"LARGE DOUBLE ROOM, IN THE CENTER",705535,Valerio,,Porto - Saragozza,44.4931,11.33756,Private room,60,3,42,2020-01-02,0.49,9,365,Malpighi
81,967061,Little Venice/Center BO,4664996,Sandra,,Santo Stefano,44.49872,11.345410000000001,Entire home/apt,50,2,407,2020-03-09,4.7,5,264,Irnerio
82,978836,Appartamento dentro porta,1882258,Morena,,Porto - Saragozza,44.49962,11.33484,Entire home/apt,153,3,108,2020-01-02,1.28,2,354,Marconi
83,978945,Triple room with private bathroom minimum 2 people,4747696,Lella,,Porto - Saragozza,44.49094,11.33192,Private room,45,1,13,2018-10-25,0.29,4,352,Malpighi
84,979026,TWIN ROOM WITH  PRIVATE BATHROOM,4747696,Lella,,Porto - Saragozza,44.49165,11.33162,Private room,50,1,6,2019-04-23,0.22,4,354,Malpighi
85,981083,Doppia o Matrimoniale con bagno ,3398944,Enzo,,Savena,44.47116,11.37847,Private room,120,1,3,2017-03-21,0.05,2,365,Mazzini
86,981727,I 4 GATTI Bologna Guesthouse x4,5234186,Filippo,,Porto - Saragozza,44.49263,11.3271,Private room,80,1,24,2018-03-20,0.33,6,180,Costa Saragozza
87,990203,Cute and precious loft downtown ,5437253,Fabrizia,,Porto - Saragozza,44.500859999999996,11.34097,Entire home/apt,67,2,307,2020-03-10,3.54,1,273,Marconi
88,993645,Villa Benni An elegant mansion b&b,5458518,Marcella,,Porto - Saragozza,44.48867,11.31842,Private room,104,1,85,2020-02-24,1.03,2,354,Costa Saragozza
89,1001947,Casa Dumas,5510279,Alessandro,,Santo Stefano,44.4943,11.35324,Entire home/apt,50,2,93,2020-01-02,1.08,20,360,Irnerio
90,1002365,FARM HOUSE with garden and parking,5512231,Federica,,Borgo Panigale - Reno,44.54527,11.24873,Entire home/apt,102,3,9,2019-10-08,0.11,1,365,Borgo Panigale
91,1008937,Just like Montmartre in Italy,5549727,Thierry,,Santo Stefano,44.486940000000004,11.35337,Entire home/apt,102,2,136,2020-02-23,1.61,1,131,Galvani
92,1013831,A gourmet's cozy apt near the station (+garden),5577185,Bebe,,Navile,44.5163,11.342839999999999,Entire home/apt,40,2,163,2020-02-14,1.97,1,30,Bolognina
93,1022814,Camera Bolognese di Carlo Alberto,5631196,Carlo,,Porto - Saragozza,44.50326,11.34192,Hotel room,89,1,3,2019-09-08,0.04,1,0,Marconi
94,1022914,A whole house and a walk downtown,5630894,Andrea,,Porto - Saragozza,44.49625,11.32006,Entire home/apt,80,2,56,2016-11-01,0.66,1,183,Costa Saragozza
95,1023596,APT IN DOWNTOWN WITH A LOT OF GREEN,14234395,Nicola,,Porto - Saragozza,44.49559,11.33248,Entire home/apt,75,2,101,2019-12-27,1.27,2,342,Malpighi
96,1027489,Casa Munay Appartments S.Orsola,2845503,Simone,,San Donato - San Vitale,44.49243,11.36684,Entire home/apt,53,4,0,,,4,51,S. Vitale
97,1029853,Bologna Best Bed : feel at home,4259314,Nathalie,,Navile,44.51504,11.34018,Entire home/apt,67,2,155,2020-01-02,1.8,1,89,Bolognina
98,1076605,FAIR&FICO! ROOM&BREAKFAST From Dusk till Dawn,5923033,Matteo&Tomoko,,San Donato - San Vitale,44.50072,11.37081,Private room,34,2,81,2019-12-02,0.96,1,243,San Donato
99,1078032,Modern loft-style flat in Bologna 2284,5056483,Halldis Apartments & Villas,,Navile,44.52533,11.33335,Entire home/apt,117,2,2,2019-12-19,0.08,59,268,Lame
100,1078372,Elegant 2bdr at via D'Azeglio 1150,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.48957,11.33888,Entire home/apt,168,3,3,2017-07-15,0.05,59,129,Malpighi
101,1093891,Bright&elegant attic in the heart of Bologna! 1471,5056483,Halldis Apartments & Villas,,Santo Stefano,44.49986,11.35159,Entire home/apt,275,1,3,2018-08-31,0.07,59,0,Irnerio
102,1105477,Private room in Bologna,2900560,Laura,,Borgo Panigale - Reno,44.49736,11.29391,Private room,28,1,16,2020-03-09,0.2,1,364,Barca
103,1112850,BEAUTIFUL STYLISH FLAT IN TOWN,6029035,Michela,,Porto - Saragozza,44.497659999999996,11.33267,Entire home/apt,200,2,1,2016-09-28,0.02,1,211,Marconi
104,1116883,Room Airport,6129734,Manuel,,Borgo Panigale - Reno,44.522870000000005,11.27813,Private room,27,7,186,2019-09-30,2.23,1,90,Borgo Panigale
105,1142503,A touch of luxury.GLBT f/ndly wifi,6265596,Maurizio,,Santo Stefano,44.48715,11.34036,Entire home/apt,44,3,360,2020-03-10,4.31,2,163,Galvani
106,1149912,Renting room in Bologna Airport,6129693,Manuel,,Borgo Panigale - Reno,44.51978,11.27588,Private room,26,7,156,2020-01-02,1.85,1,365,Borgo Panigale
107,1153398,COZY STUDIO IN THE CITY CENTER!!!,6320833,Raffaella,,Santo Stefano,44.49746,11.34908,Entire home/apt,60,2,221,2019-12-15,2.6,1,0,Irnerio
108,1175984,Large / Central. Ideal for family,6435724,Angelo & Aurelia,,Santo Stefano,44.49677,11.35425,Entire home/apt,69,2,24,2019-08-11,0.29,1,1,Irnerio
109,1189302,Al Mulino /Center - BO,4664996,Sandra,,Santo Stefano,44.49925,11.345839999999999,Entire home/apt,50,1,265,2020-02-26,3.32,5,209,Irnerio
110,1199947,Al Morelo / Centro BO,4664996,Sandra,,Santo Stefano,44.49746,11.34565,Entire home/apt,50,1,109,2020-02-23,1.45,5,210,Irnerio
111,1207685,Cosy and lovely central attic!,5581314,Martina,,Porto - Saragozza,44.495090000000005,11.332410000000001,Private room,38,3,158,2019-06-10,1.9,1,349,Malpighi
112,1214730,"Cozy room,Wifi,kitchen and pvt bath",1884566,Federico,,Santo Stefano,44.49088,11.35648,Entire home/apt,62,2,6,2016-12-07,0.07,4,178,Irnerio
113,1222983,In the heart and soul bologna,6670383,Mario,,Porto - Saragozza,44.498670000000004,11.337710000000001,Private room,58,1,5,2016-03-23,0.07,3,1,Marconi
114,1228143,Comfortable flat in the city centre,6698997,Francesco,,Porto - Saragozza,44.4948,11.330219999999999,Entire home/apt,70,2,80,2020-02-02,0.96,1,323,Malpighi
115,1228557,Single/duble room near fair and city center,4210797,Angela,,Navile,44.513009999999994,11.35102,Private room,45,2,50,2020-02-16,0.63,1,243,Bolognina
116,1250727,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.49951,11.337860000000001,Private room,58,1,19,2018-03-27,0.24,3,365,Marconi
117,1250790,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.49828,11.33821,Private room,58,3,10,2016-04-08,0.12,3,365,Marconi
118,1311463,PZA MAGGIORE PRETSIGIOUS APARTMENT,3155409,Gabriella,,Porto - Saragozza,44.495709999999995,11.3428,Entire home/apt,200,3,18,2020-03-06,0.24,1,364,Marconi
119,1364242,MAST Breakfast Clima Solarium TV SAT,2005506,Massimo,,Borgo Panigale - Reno,44.50554,11.29359,Private room,35,1,37,2019-04-04,0.46,1,364,S. Viola
120,1391869,charming open space historic center,7524892,Franco,,Porto - Saragozza,44.48942,11.33297,Entire home/apt,80,3,102,2019-10-11,1.26,1,315,Malpighi
121,1408005,DOLCE VITA IN THE HEART OF BOLOGNA,7593939,Danilo,,Santo Stefano,44.49888,11.34414,Entire home/apt,70,2,268,2019-11-17,3.27,1,340,Marconi
122,1441056,Stanza privata giardini margherita,3821567,Caroline,,Santo Stefano,44.48532,11.36103,Private room,45,2,19,2019-12-22,0.26,2,211,Murri
123,1447762,Inn Pietralata | Studio in Pratello,219702,Elisa,,Porto - Saragozza,44.4964,11.33131,Entire home/apt,65,2,41,2015-06-01,0.55,1,91,Malpighi
124,1451486,il cielo sopra Bologna,7789085,Francesca,,Santo Stefano,44.4975,11.354410000000001,Private room,62,2,180,2020-03-03,2.23,1,0,Irnerio
125,1451862,Stanze private in elegante villa,5458518,Marcella,,Porto - Saragozza,44.490320000000004,11.318019999999999,Private room,205,1,16,2019-02-18,0.21,2,323,Costa Saragozza
126,1464892,Bright 2bdr w/ample terrace 1259,5056483,Halldis Apartments & Villas,,Savena,44.481559999999995,11.37708,Entire home/apt,150,2,10,2019-11-03,0.15,59,100,Mazzini
127,1468574,Spacious 1 bdr apartment 2111 BO,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.50075,11.33855,Entire home/apt,133,2,1,2018-04-30,0.04,59,61,Marconi
128,1468732,Spacious one bedroom Gigli/3052 BO,5056483,Halldis Apartments & Villas,,Santo Stefano,44.47725,11.37036,Entire home/apt,129,2,0,,,59,131,Murri
129,1468980,Modern 45sq.mt Fantin/3143 Bologna,5056483,Halldis Apartments & Villas,,Navile,44.51376,11.3299,Entire home/apt,117,2,3,2018-06-19,0.08,59,135,Lame
130,1469018,Elegant 65 sq.mt Marconi/2133 BO,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.49961,11.33977,Entire home/apt,133,2,1,2017-11-03,0.03,59,98,Marconi
131,1469097,Elegant 65 sq.mt Marconi/2130 BO,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.50091,11.33906,Entire home/apt,133,2,2,2019-03-17,0.09,59,102,Marconi
132,1469111,Modern 1 bdr Marconi Int. 1/BO 2095,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.49572,11.33788,Entire home/apt,133,2,3,2019-09-20,0.05,59,88,Marconi
133,1469638,Modern 1bdrm Marconi int.2B/2112 BO,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.49933,11.33886,Entire home/apt,133,2,1,2016-05-08,0.02,59,11,Marconi
134,1470008,Pisolo in città home holidays in city center,7871222,Paolo,,Porto - Saragozza,44.49105,11.33268,Entire home/apt,70,7,67,2020-03-17,0.83,1,193,Malpighi
135,1491202,Massarenti ospedale sant'orsola,7973070,Andrea,,San Donato - San Vitale,44.49272,11.368210000000001,Entire home/apt,55,1,19,2020-03-08,0.28,5,365,S. Vitale
136,1538460,Piccola Venezia/ Centro Bologna,4664996,Sandra,,Santo Stefano,44.49895,11.34632,Entire home/apt,60,1,46,2020-02-10,0.58,5,249,Irnerio
137,1566003,"""i portici di via Piella """,8325248,Massimo,,Santo Stefano,44.49855,11.34411,Entire home/apt,55,1,593,2020-03-17,7.38,4,222,Irnerio
138,1566611,MAGNIFIQUE LOFT INDUSTRIEL,214668,Luca,,Navile,44.51497,11.33867,Entire home/apt,200,2,66,2020-02-09,1.68,1,265,Bolognina
139,1571942,Cozy apartment in a quiet area ,4594761,Sara,,Navile,44.51813,11.33951,Private room,30,2,51,2020-01-31,0.63,1,363,Bolognina
140,1577979,A room in Pasolini's house 2,467810,Eleonora,,Porto - Saragozza,44.491690000000006,11.33361,Private room,28,1,258,2020-02-23,3.19,2,365,Malpighi
141,1588677,Cozy at Bologna's best location!,2345001,Gioia Y Demian,,Porto - Saragozza,44.49483,11.33163,Entire home/apt,55,5,82,2020-03-08,1.02,1,272,Malpighi
142,1623320,Stanza Matrimoniale vicino al Centro,8631254,Younes,,Navile,44.51401,11.34093,Private room,19,30,12,2020-03-25,0.16,1,335,Bolognina
143,1653132,GetTheKey Boldrini Loft 6,8766716,GetTheKey,,Porto - Saragozza,44.5048,11.34265,Entire home/apt,269,3,7,2019-06-09,0.09,18,257,Marconi
144,1659328,GetTheKey Boldrini Loft 2,8766716,GetTheKey,,Porto - Saragozza,44.50481,11.34093,Entire home/apt,95,3,0,,,18,221,Marconi
145,1659575,GetTheKey Boldrini Loft 3,8766716,GetTheKey,,Porto - Saragozza,44.50564,11.34075,Entire home/apt,269,3,5,2019-02-18,0.1,18,244,Marconi
146,1659599,GetTheKey Boldrini Loft 4,8766716,GetTheKey,,Porto - Saragozza,44.50298,11.34325,Entire home/apt,303,2,10,2019-07-15,0.13,18,28,Marconi
147,1659632,GetTheKey Boldrini Loft 5,8766716,GetTheKey,,Porto - Saragozza,44.50405,11.34101,Entire home/apt,258,2,3,2019-05-27,0.07,18,126,Marconi
148,1676504,Sweet Wolf - historical centre Bo,3934207,Sandra E Stefano,,Porto - Saragozza,44.49644,11.3422,Entire home/apt,53,2,49,2020-03-15,0.62,2,364,Marconi
149,1693874,A ROOM IN THE HISTORIC CITY CENTER,2673876,Cris,,Santo Stefano,44.49622,11.351189999999999,Private room,50,1,42,2019-04-14,0.58,2,364,Irnerio
150,1702612,accogliente camera centro bologna,8947541,Lillo Carmine,,Santo Stefano,44.48363,11.3588,Private room,50,2,19,2020-01-01,0.26,2,363,Murri
151,1704805,Lame 71 Guest House - Intero Apt,8999501,Alex,,Porto - Saragozza,44.5058,11.32885,Entire home/apt,80,2,8,2019-11-30,0.1,1,348,Saffi
152,1739565,Casa Letizia One historic center-Long Term Welcome,9081398,Letizia,,Santo Stefano,44.493840000000006,11.34731,Entire home/apt,80,3,221,2020-02-25,2.78,3,339,Irnerio
153,1744706,Private room in quiet zone 1,9183683,Massimo,,Porto - Saragozza,44.488890000000005,11.32655,Private room,30,1,52,2020-02-23,0.65,3,180,Costa Saragozza
154,1782703,A beautiful view on the old canal,9357589,Elena,,Santo Stefano,44.500170000000004,11.34858,Entire home/apt,85,4,65,2019-05-25,0.82,1,86,Irnerio
155,1791860,"Strategico centro, fiera, ospedale",9401144,Antonella,,San Donato - San Vitale,44.507459999999995,11.37597,Entire home/apt,65,2,97,2020-02-18,1.22,1,90,San Donato
156,1827439,La Casa del Borgo in the heart of Bologna,9561972,Angela,,Santo Stefano,44.5003,11.34796,Entire home/apt,80,2,93,2020-03-01,1.21,1,353,Irnerio
157,1853123,B&B Chez moi ,9587199,Uliana,,Santo Stefano,44.49201,11.352780000000001,Hotel room,109,1,0,,,5,130,Irnerio
158,1872453,RoomTouchAndGo fiera Bologna,9757089,Leonardo,,Navile,44.51598,11.35844,Entire home/apt,75,1,2,2018-05-04,0.03,1,358,Bolognina
159,1929841,Petit Bijou avec Jardin,9992893,Isabelle,,Porto - Saragozza,44.49669,11.33163,Entire home/apt,80,2,103,2019-12-15,1.34,1,365,Malpighi
160,1933105,central and cozy panoramic view apt,10005873,Paolo,,Santo Stefano,44.50138,11.34935,Entire home/apt,90,4,47,2019-05-29,0.63,1,365,Irnerio
