,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,zone
29,372849,Apartment Pietro's (center city),1876282,Doriana E Pietro,,Santo Stefano,44.49242,11.35593,Entire home/apt,55,2,52,2019-10-05,0.69,2,0,Irnerio
30,373095,A due passi da Piazza Maggiore,1877146,Giulio,,Porto - Saragozza,44.49646,11.33054,Entire home/apt,69,2,76,2019-10-17,0.82,5,68,Malpighi
31,374090,Appartamento in pieno centro,1882258,Morena,,Porto - Saragozza,44.49462,11.33088,Entire home/apt,100,2,100,2019-11-04,1.92,2,0,Malpighi
32,374610,"Cozy studio ,WIFI,kitchen and bath!",1884566,Federico,,Santo Stefano,44.491279999999996,11.35617,Entire home/apt,51,2,78,2019-12-28,0.94,4,331,Irnerio
33,376826,"Nice, Loft in the historic center",1877146,Giulio,,Porto - Saragozza,44.49603,11.33676,Entire home/apt,90,2,198,2019-09-22,2.11,5,217,Marconi
34,383256,Apartment Open Space on two floor!,1884566,Federico,,Porto - Saragozza,44.50103,11.34218,Entire home/apt,75,2,160,2019-12-25,1.69,4,116,Marconi
35,388886,Room 10min from city center and airport,1945715,Andrea,,Navile,44.52427,11.3142,Private room,30,2,11,2018-11-18,0.12,1,345,Lame
36,411523,Melograno's house downtown Bologna,2048622,Irene,,Santo Stefano,44.49395,11.35397,Entire home/apt,80,3,95,2019-12-20,1.2,3,344,Irnerio
37,428387,Casa Nobili,675980,Giuseppe,,Santo Stefano,44.492709999999995,11.3449,Entire home/apt,54,2,471,2019-12-28,5.29,1,200,Galvani
38,434123,La valigia italiana,2157833,Grazia,,San Donato - San Vitale,44.485929999999996,11.36841,Private room,30,1,90,2019-11-19,0.96,1,160,S. Vitale
39,434796,"BELLA RESINA,zona FIERA tangenziale",2160085,Claudia,,San Donato - San Vitale,44.52134,11.381730000000001,Private room,100,2,11,2018-09-27,0.12,1,195,San Donato
40,442819,apartment near down town,2200704,Gianmassimo,,Porto - Saragozza,44.49583,11.31676,Private room,40,1,109,2019-12-15,1.18,1,75,Costa Saragozza
41,447120,Green area ten minutes from downtow,2219894,Stefania,,Savena,44.469359999999995,11.38413,Private room,48,1,10,2018-03-16,0.12,1,365,Mazzini
42,496906,charming studio in the old town,2453897,Alessandro,,Porto - Saragozza,44.490320000000004,11.337489999999999,Entire home/apt,65,2,4,2019-07-21,0.06,2,182,Malpighi
43,510771,"BOLOGNA CITY, NEAR FAIR AND AIRPORT",2516628,Coach Maurizio Salamina,,Borgo Panigale - Reno,44.49596,11.2911,Private room,100,1,52,2016-01-02,0.58,1,10,Barca
44,524880,Petronio's house in the heart of Bo,2048622,Irene,,Santo Stefano,44.48855,11.35387,Entire home/apt,60,3,120,2019-11-09,1.32,3,352,Galvani
45,531700,"Cozy ♥Central2Torri♥Convenient restaurants, museum",2613427,Caterina,,Santo Stefano,44.49361,11.348889999999999,Entire home/apt,55,2,314,2019-12-24,3.5,1,238,Irnerio
46,556818,A nice flat in the heart of thcity,612927,Angiolo,,Santo Stefano,44.49723,11.347010000000001,Entire home/apt,120,3,87,2020-01-03,1.04,1,254,Irnerio
47,570880,sweet loft in bologna's heart,123920,Giorgio,,Porto - Saragozza,44.49147,11.33661,Entire home/apt,100,2,64,2019-11-16,0.7,1,315,Malpighi
48,584370,Cosy Single Room with  bathroom,2879369,Andrea,,Porto - Saragozza,44.49092,11.31353,Private room,40,1,17,2019-10-02,0.2,2,364,Costa Saragozza
49,659045,wonderful apartment near the center,2453897,Alessandro,,Porto - Saragozza,44.49961,11.31763,Entire home/apt,60,2,4,2019-05-19,0.05,2,0,Saffi
50,670524,Nice apt in the historical center,3397512,Giulio,,Santo Stefano,44.49282,11.35501,Entire home/apt,60,2,12,2018-07-25,0.14,1,0,Irnerio
51,670610,Easy Bologna for all seasons,3315552,Federica,,Porto - Saragozza,44.50434,11.332310000000001,Entire home/apt,45,3,38,2020-01-03,0.44,1,349,Saffi
52,670725,Camera singola e bagno accogliente ,3398944,Enzo,,Savena,44.469879999999996,11.37673,Private room,75,1,2,2018-10-07,0.02,2,365,S. Ruffillo
53,675432,Amazing attic with lovely terrace ,3430935,Lisetta,,Santo Stefano,44.48845,11.34062,Entire home/apt,100,2,130,2020-01-02,1.45,1,204,Malpighi
54,678013,CasaSimo-Appartamento su 2 livelli,12992655,Simo,,San Donato - San Vitale,44.49647,11.36231,Entire home/apt,67,2,27,2019-06-26,0.3,1,341,S. Vitale
55,684271,Ca 'de' Fiori self catering apartm.,3488947,Cristina,,Navile,44.515409999999996,11.34628,Entire home/apt,110,2,4,2018-11-11,0.08,1,224,Bolognina
56,690226,Bologna on the roof,2048622,Irene,,Santo Stefano,44.49069,11.3518,Entire home/apt,100,3,61,2019-09-27,0.69,3,250,Galvani
57,708145,A little nest in Bologna,3641392,A Casa Fuori Casa Di Stefano & Cinz,,Borgo Panigale - Reno,44.50815,11.295630000000001,Entire home/apt,1200,2,32,2018-03-19,0.38,1,194,S. Viola
58,715819,Bright and elegant big apartment,3688693,Nic&Giovi,,Santo Stefano,44.47391,11.36788,Entire home/apt,80,2,86,2020-01-06,1.0,2,101,Murri
59,724304,Bologna cities and universities,3026417,Michela,,Santo Stefano,44.49325,11.351189999999999,Entire home/apt,110,2,44,2019-09-27,0.52,1,195,Irnerio
60,724499,Cozy single room in historic centre,184487,Carlo,,Santo Stefano,44.486979999999996,11.348939999999999,Private room,40,1,31,2019-12-22,0.37,4,99,Galvani
61,728099,Large tavernetta 7 minutes from Bologna,2047280,Gabriele,,Borgo Panigale - Reno,44.51518,11.282739999999999,Entire home/apt,38,2,144,2020-01-05,1.63,3,357,Borgo Panigale
62,732204,V4 - BOLOGNA AT HEART,1647751,Claudia,,Porto - Saragozza,44.498290000000004,11.34302,Private room,42,1,374,2019-12-30,4.6,1,173,Marconi
63,732525,room in Bologna with bathroom,2879369,Andrea,,Porto - Saragozza,44.49092,11.31235,Private room,50,1,16,2017-10-06,0.19,2,365,Costa Saragozza
64,742415,"IN FIERA 5: large,in the face fair",3858191,Ennio,,San Donato - San Vitale,44.506190000000004,11.36288,Entire home/apt,180,1,32,2020-01-02,0.46,3,339,San Donato
65,749324,Quiet Studio in Old Town,1877146,Giulio,,Porto - Saragozza,44.49629,11.33504,Entire home/apt,68,2,328,2019-12-15,3.74,5,0,Marconi
66,766048,La migliore vista della città.,4039523,Riccardo,,Santo Stefano,44.49924,11.34543,Entire home/apt,85,2,203,2020-01-09,2.45,1,75,Irnerio
67,793706,Miniappartamento in Tavernetta,4181174,Flavia,,Santo Stefano,44.4879,11.34192,Entire home/apt,35,3,337,2019-10-31,3.94,1,173,Galvani
68,795585,Strada Maggiore Trentasette Studio,4190791,Samantha,,Santo Stefano,44.49265,11.352160000000001,Entire home/apt,80,3,9,2015-11-22,0.1,1,10,Irnerio
69,804596,A quiet Place to stay,4235069,Elena,,Porto - Saragozza,44.49824,11.33956,Entire home/apt,55,2,191,2020-01-02,2.23,2,156,Marconi
70,813260,Very cosy bedroom in a flat in a beatiful side,4129542,Neva,,Santo Stefano,44.47918,11.35856,Entire home/apt,120,1,3,2013-03-28,0.04,1,365,Murri
71,823379,Zer051 Apartment Dossetti,4322997,Elena,,Navile,44.5132,11.356630000000001,Entire home/apt,70,1,54,2019-05-19,0.65,7,350,Bolognina
72,838885,Very good Double room with private Bathroom -,4350204,Marco,,Porto - Saragozza,44.49205,11.31838,Private room,30,2,3,2019-04-02,0.11,1,166,Costa Saragozza
73,840951,Attic in historical center in Bolog,4170880,Laura,,Porto - Saragozza,44.49559,11.33109,Entire home/apt,83,2,106,2019-12-01,1.25,1,197,Malpighi
74,840988,Downtown studio with own bathroom,2438671,Vanessa,,Santo Stefano,44.487809999999996,11.36444,Private room,22,1,32,2019-05-24,0.4,2,132,Murri
75,842573,Artist's house,4399085,Anna,,Santo Stefano,44.48749,11.3487,Entire home/apt,65,5,44,2019-06-09,0.54,1,139,Galvani
76,859833,large room to let in Bologna,2865895,Daniele,,San Donato - San Vitale,44.49776,11.370989999999999,Private room,50,5,2,2013-09-27,0.02,2,346,San Donato
77,860436,close to the center & trainstation,4506590,Alessandro,,Navile,44.50938,11.34944,Private room,50,1,23,2018-10-17,0.28,1,48,Bolognina
78,884148,APOSA FLAT / CITY CENTER - BO,4664996,Sandra,,Santo Stefano,44.49945,11.34566,Entire home/apt,50,1,624,2019-12-29,7.47,5,0,Irnerio
79,892817,"DOUBLE ROOM, PRIVATE BATH BOLOGNA MINIMUM 2 PEOPLE",4747696,Lella,,Porto - Saragozza,44.49064,11.33281,Private room,50,1,7,2018-10-05,0.3,4,244,Malpighi
80,892847,flat 3 rooms 3 bath bologna for you,4747696,Lella,,Porto - Saragozza,44.492470000000004,11.33267,Entire home/apt,95,2,11,2019-05-13,0.26,4,162,Malpighi
81,895034,Family friendly place with parking!,2717396,Emily,,Santo Stefano,44.47455,11.37133,Entire home/apt,61,1,97,2020-01-01,1.17,1,351,Murri
82,915905,Prestigious loft in central Bologna,4916370,Paola,,Santo Stefano,44.48814,11.3491,Entire home/apt,160,2,27,2019-10-07,0.32,1,307,Galvani
83,935973,"Little Cottage, charme in Bologna!",5050571,Clara,,Santo Stefano,44.489059999999995,11.36393,Entire home/apt,95,3,140,2019-12-28,1.68,1,266,S. Vitale
84,944794,PrettyJewelAttic in Typical Village,3715410,Katia,,Borgo Panigale - Reno,44.51513,11.284410000000001,Entire home/apt,40,2,139,2019-09-20,1.68,1,175,Borgo Panigale
85,952460,Apartment in the historical center,4928901,Anna E Elena,,Santo Stefano,44.486940000000004,11.34884,Entire home/apt,70,2,170,2020-01-04,2.06,1,346,Galvani
86,953017,AmaBologna B&B Double Room,374533,Ersi,,Porto - Saragozza,44.49044,11.321010000000001,Private room,79,2,8,2019-03-18,0.1,2,361,Costa Saragozza
87,961864,"LARGE DOUBLE ROOM, IN THE CENTER",705535,Valerio,,Porto - Saragozza,44.492470000000004,11.33704,Private room,60,3,42,2020-01-02,0.51,9,361,Malpighi
88,967017,Luminous peaceful comfortable loft,5275503,Paola,,Santo Stefano,44.48879,11.342080000000001,Entire home/apt,72,2,194,2019-12-01,2.36,1,33,Galvani
89,967061,"""NEW""   Little Venice/Center BO",4664996,Sandra,,Santo Stefano,44.49872,11.345410000000001,Entire home/apt,45,1,399,2019-12-28,4.81,5,0,Irnerio
90,978836,Appartamento dentro porta,1882258,Morena,,Porto - Saragozza,44.498870000000004,11.33595,Entire home/apt,153,3,107,2019-11-03,1.33,2,351,Marconi
91,978945,Triple room with private bathroom minimum 2 people,4747696,Lella,,Porto - Saragozza,44.49094,11.33192,Private room,45,1,13,2018-10-25,0.32,4,349,Malpighi
92,979026,TWIN ROOM WITH  PRIVATE BATHROOM,4747696,Lella,,Porto - Saragozza,44.49135,11.33268,Private room,50,1,6,2019-04-23,0.26,4,348,Malpighi
93,981083,Doppia o Matrimoniale con bagno ,3398944,Enzo,,Savena,44.47116,11.37847,Private room,120,1,3,2017-03-21,0.05,2,365,Mazzini
94,981727,I 4 GATTI Bologna Guesthouse x4,5234186,Filippo,,Porto - Saragozza,44.49263,11.3271,Private room,80,1,24,2018-03-20,0.34,6,180,Costa Saragozza
95,990203,Cute and precious loft downtown ,5437253,Fabrizia,,Porto - Saragozza,44.500859999999996,11.34097,Entire home/apt,67,2,301,2019-12-01,3.63,2,328,Marconi
96,993645,Villa Benni An elegant mansion b&b,5458518,Marcella,,Porto - Saragozza,44.48867,11.31842,Private room,104,1,83,2020-01-02,1.05,2,344,Costa Saragozza
97,1001947,Casa Dumas,5510279,Alessandro,,Santo Stefano,44.4935,11.354289999999999,Entire home/apt,50,2,93,2020-01-02,1.12,23,264,Irnerio
98,1002365,FARM HOUSE with garden and parking,5512231,Federica,,Borgo Panigale - Reno,44.54527,11.24873,Entire home/apt,102,3,9,2019-10-08,0.11,1,359,Borgo Panigale
99,1008937,Just like Montmartre in Italy,5549727,Thierry,,Santo Stefano,44.48611,11.353819999999999,Entire home/apt,102,2,134,2019-11-02,1.66,1,334,Galvani
100,1013831,A gourmet's cozy apt near the station (+garden),5577185,Bebe,,Navile,44.5163,11.342839999999999,Entire home/apt,40,2,162,2019-11-03,2.05,1,325,Bolognina
101,1022814,Camera Bolognese di Carlo Alberto,5631196,Carlo,,Porto - Saragozza,44.50326,11.34192,Hotel room,89,1,3,2019-09-08,0.04,1,0,Marconi
102,1022914,A whole house and a walk downtown,5630894,Andrea,,Porto - Saragozza,44.49625,11.32006,Entire home/apt,80,2,56,2016-11-01,0.69,1,72,Costa Saragozza
103,1023596,APT IN DOWNTOWN WITH A LOT OF GREEN,14234395,Nicola,,Porto - Saragozza,44.49559,11.33248,Entire home/apt,75,2,101,2019-12-27,1.33,2,182,Malpighi
104,1027489,Casa Munay Appartments S.Orsola,2845503,Simone,,San Donato - San Vitale,44.49194,11.36801,Entire home/apt,53,4,0,,,4,49,S. Vitale
105,1029853,Bologna Best Bed : feel at home,4259314,Nathalie,,Navile,44.51504,11.34018,Entire home/apt,67,2,155,2020-01-02,1.88,1,37,Bolognina
106,1076605,FAIR&FICO! ROOM&BREAKFAST From Dusk till Dawn,5923033,Matteo&Tomoko,,San Donato - San Vitale,44.50072,11.37081,Private room,34,2,81,2019-12-02,1.0,1,250,San Donato
107,1078032,Modern loft-style flat in Bologna 2284,5056483,Halldis Apartments & Villas,,Navile,44.52533,11.33335,Entire home/apt,117,2,2,2019-12-19,0.09,62,170,Lame
108,1078372,Elegant 2bdr at via D'Azeglio 1150,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.48957,11.33888,Entire home/apt,168,3,3,2017-07-15,0.05,62,170,Malpighi
109,1093891,Bright&elegant attic in the heart of Bologna! 1471,5056483,Halldis Apartments & Villas,,Santo Stefano,44.49986,11.35159,Entire home/apt,275,1,3,2018-08-31,0.08,62,30,Irnerio
110,1105477,Private room in Bologna,2900560,Laura,,Borgo Panigale - Reno,44.49736,11.29391,Private room,28,1,15,2019-04-15,0.19,1,0,Barca
111,1112850,BEAUTIFUL STYLISH FLAT IN TOWN,6029035,Michela,,Porto - Saragozza,44.497659999999996,11.33267,Entire home/apt,200,2,1,2016-09-28,0.02,1,103,Marconi
112,1116883,Room Airport,6129734,Manuel,,Borgo Panigale - Reno,44.52355,11.2788,Private room,27,7,186,2019-09-30,2.33,1,4,Borgo Panigale
113,1142503,A touch of luxury.GLBT f/ndly wifi,6265596,Maurizio,,Porto - Saragozza,44.487359999999995,11.33923,Entire home/apt,44,3,354,2020-01-06,4.43,1,0,Malpighi
114,1153398,COZY STUDIO IN THE CITY CENTER!!!,6320833,Raffaella,,Santo Stefano,44.49746,11.34908,Entire home/apt,60,2,221,2019-12-15,2.72,1,8,Irnerio
115,1175984,Large / Central. Ideal for family,6435724,Angelo & Aurelia,,Santo Stefano,44.49677,11.35425,Entire home/apt,69,2,24,2019-08-11,0.3,1,228,Irnerio
116,1181594,lovely flat in Bologna city center,5936779,Laura,,Porto - Saragozza,44.497840000000004,11.339269999999999,Entire home/apt,65,2,409,2019-12-15,5.06,1,0,Marconi
117,1189302,Little Venice/Center - BO,4664996,Sandra,,Santo Stefano,44.49925,11.345839999999999,Entire home/apt,50,1,253,2020-01-05,3.33,5,191,Irnerio
118,1196676,"ELEGANT 2 bedroom with terrace, HEART OF THE CITY",6537760,Silvia,,Santo Stefano,44.49159,11.35608,Entire home/apt,210,3,12,2019-02-20,0.15,6,0,Irnerio
119,1199947,"""NEW "" Aposa / Centro BO",4664996,Sandra,,Santo Stefano,44.49746,11.34565,Entire home/apt,45,1,102,2020-01-05,1.42,5,219,Irnerio
120,1207685,Cosy and lovely central attic!,5581314,Martina,,Porto - Saragozza,44.495090000000005,11.332410000000001,Private room,38,3,158,2019-06-10,1.99,1,317,Malpighi
121,1214730,"Cozy room,Wifi,kitchen and pvt bath",1884566,Federico,,Santo Stefano,44.49088,11.35648,Entire home/apt,62,2,6,2016-12-07,0.08,4,146,Irnerio
122,1222983,In the heart and soul bologna,6670383,Mario,,Porto - Saragozza,44.498670000000004,11.337710000000001,Private room,58,1,5,2016-03-23,0.07,3,0,Marconi
123,1228143,Comfortable flat in the city centre,6698997,Francesco,,Porto - Saragozza,44.4948,11.330219999999999,Entire home/apt,70,2,79,2019-12-30,0.99,1,258,Malpighi
124,1228557,Single/duble room near fair and city center,4210797,Angela,,Navile,44.513009999999994,11.35102,Private room,45,2,48,2019-11-18,0.63,2,250,Bolognina
125,1250727,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.49951,11.337860000000001,Private room,58,1,19,2018-03-27,0.25,3,365,Marconi
126,1250790,In the heart and soul of Bologna,6670383,Mario,,Porto - Saragozza,44.49828,11.33821,Private room,58,3,10,2016-04-08,0.13,3,365,Marconi
127,1277769,Cosy flat in a silent neighbour,6954111,Riccardo,,San Donato - San Vitale,44.49203,11.37433,Entire home/apt,70,2,12,2020-01-02,0.15,1,79,S. Vitale
128,1311463,PZA MAGGIORE PRETSIGIOUS APARTMENT,3155409,Gabriella,,Porto - Saragozza,44.495709999999995,11.3428,Entire home/apt,200,3,17,2019-10-05,0.24,1,364,Marconi
129,1364242,MAST Breakfast Clima Solarium TV SAT,2005506,Massimo,,Borgo Panigale - Reno,44.50554,11.29359,Private room,35,1,37,2019-04-04,0.48,1,364,S. Viola
130,1366912,COZY FLAT CASTIGLIONE 35,7415765,Matteo,,Santo Stefano,44.48857,11.34796,Entire home/apt,56,1,243,2020-01-05,3.17,1,149,Galvani
131,1391869,charming open space historic center,7524892,Franco,,Porto - Saragozza,44.48942,11.33297,Entire home/apt,80,3,102,2019-10-11,1.32,1,187,Malpighi
132,1408005,DOLCE VITA IN THE HEART OF BOLOGNA,7593939,Danilo,,Santo Stefano,44.49888,11.34414,Entire home/apt,70,2,268,2019-11-17,3.42,1,309,Marconi
133,1435627,heart of Bologna Piazza Maggiore,7714013,Carlotta,,Porto - Saragozza,44.49248,11.33661,Entire home/apt,59,2,381,2020-01-07,4.98,1,188,Malpighi
134,1441056,Stanza privata giardini margherita,3821567,Caroline,,Santo Stefano,44.4859,11.36191,Private room,45,2,19,2019-12-22,0.27,1,269,Murri
135,1447762,Inn Pietralata | Studio in Pratello,219702,Elisa,,Porto - Saragozza,44.4964,11.33131,Entire home/apt,65,2,41,2015-06-01,0.58,1,8,Malpighi
136,1451486,il cielo sopra Bologna,7789085,Francesca,,Santo Stefano,44.4975,11.354410000000001,Private room,62,2,178,2019-11-17,2.31,1,59,Irnerio
137,1451862,Stanze private in elegante villa ,5458518,Marcella,,Porto - Saragozza,44.490320000000004,11.318019999999999,Private room,205,1,16,2019-02-18,0.22,2,317,Costa Saragozza
138,1464892,Bright 2bdr w/ample terrace 1259,5056483,Halldis Apartments & Villas,,Savena,44.481559999999995,11.37708,Entire home/apt,150,2,10,2019-11-03,0.16,62,197,Mazzini
139,1468574,Spacious 1 bdr apartment 2111 BO,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.50075,11.33855,Entire home/apt,133,2,1,2018-04-30,0.05,62,0,Marconi
140,1468732,Spacious one bedroom Gigli/3052 BO,5056483,Halldis Apartments & Villas,,Santo Stefano,44.47725,11.37036,Entire home/apt,129,2,0,,,62,170,Murri
141,1468980,Modern 45sq.mt Fantin/3143 Bologna,5056483,Halldis Apartments & Villas,,Navile,44.51376,11.3299,Entire home/apt,117,2,3,2018-06-19,0.09,62,2,Lame
142,1469018,Elegant 65 sq.mt Marconi/2133 BO,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.49961,11.33977,Entire home/apt,133,2,1,2017-11-03,0.04,62,145,Marconi
143,1469097,Elegant 65 sq.mt Marconi/2130 BO,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.50091,11.33906,Entire home/apt,133,2,2,2019-03-17,0.1,62,149,Marconi
144,1469111,Modern 1 bdr Marconi Int. 1/BO 2095,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.49572,11.33788,Entire home/apt,133,2,3,2019-09-20,0.05,62,113,Marconi
145,1469638,Modern 1bdrm Marconi int.2B/2112 BO,5056483,Halldis Apartments & Villas,,Porto - Saragozza,44.49933,11.33886,Entire home/apt,133,2,1,2016-05-08,0.02,62,191,Marconi
146,1470008,Pisolo in città home holidays in city center,7871222,Paolo,,Porto - Saragozza,44.49054,11.332460000000001,Entire home/apt,70,2,65,2019-11-04,0.85,1,220,Malpighi
147,1491202,Massarenti ospedale sant'orsola,7973070,Andrea,,San Donato - San Vitale,44.49272,11.368210000000001,Entire home/apt,55,1,18,2019-10-20,0.28,5,365,S. Vitale
148,1496752,Home away from Home,1373203,Ludovica,,Porto - Saragozza,44.50111,11.34239,Entire home/apt,100,1,63,2019-03-17,0.82,2,3,Marconi
149,1538460,""" NEW "" The Mill/ Center BO",4664996,Sandra,,Santo Stefano,44.49895,11.34632,Entire home/apt,57,1,45,2018-11-04,0.59,5,308,Irnerio
150,1566003,"""i portici di via Piella """,8325248,Massimo,,Santo Stefano,44.49855,11.34411,Entire home/apt,70,1,585,2019-09-19,7.63,4,202,Irnerio
151,1566611,#MAGNIFIQUE LOFT INDUSTRIEL,214668,Luca,,Navile,44.51497,11.33867,Entire home/apt,200,2,64,2019-10-30,1.8,1,265,Bolognina
152,1571942,Cozy apartment in a quiet area ,4594761,Sara,,Navile,44.51813,11.33951,Private room,30,2,50,2019-12-11,0.65,1,349,Bolognina
153,1577979,A room in Pasolini's house 2,467810,Eleonora,,Porto - Saragozza,44.491690000000006,11.33361,Private room,28,1,250,2020-01-07,3.23,2,331,Malpighi
154,1588677,Cozy at Bologna's best location!,2345001,Gioia Y Demian,,Porto - Saragozza,44.49483,11.33163,Entire home/apt,55,5,81,2019-10-18,1.06,1,301,Malpighi
155,1591230,TopView a 500mt da P.zza Maggiore,7441756,Raffaello,,Porto - Saragozza,44.49716,11.33725,Private room,87,1,3,2019-05-03,0.09,4,2,Marconi
156,1623320,Stanza Matrimoniale vicino al Centro,8631254,Younes,,Navile,44.51401,11.34093,Private room,30,30,10,2014-09-24,0.14,1,297,Bolognina
157,1653132,GetTheKey Boldrini Loft 6,8766716,GetTheKey,,Porto - Saragozza,44.5048,11.34265,Entire home/apt,269,3,7,2019-06-09,0.1,12,195,Marconi
158,1659575,GetTheKey Boldrini Loft 3,8766716,GetTheKey,,Porto - Saragozza,44.50564,11.34075,Entire home/apt,269,3,5,2019-02-18,0.11,12,135,Marconi
159,1659599,GetTheKey Boldrini Loft 4,8766716,GetTheKey,,Porto - Saragozza,44.50298,11.34325,Entire home/apt,303,2,10,2019-07-15,0.14,12,57,Marconi
160,1659632,GetTheKey Boldrini Loft 5,8766716,GetTheKey,,Porto - Saragozza,44.50405,11.34101,Entire home/apt,258,2,3,2019-05-27,0.08,12,66,Marconi
